NODE,mcc_mean,mcc_std,mcc_p10,mcc_p90,n
SDG1_1_PDRP86-APND,-4.142258541666666,10.568089506218836,-11.303465,0.7554350000000001,96
SDG1_1_PDRP88-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP89-APND,-4.681871805555556,11.708971042680023,-23.458964999999992,0.0,72
SDG1_1_PDRP91-APND,-4.142258541666666,10.56808950621883,-11.303465,0.7554350000000001,96
SDG1_1_PDRP93-APND,-0.8010975,1.7845353041362084,-4.105573,0.0351130000000001,48
SDG1_1_PDRP95-APND,-0.8010975,1.7845353041362084,-4.105573,0.0351130000000001,48
SDG1_1_PDRP96-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP97-APND,-4.142258541666666,10.568089506218834,-11.303465,0.7554350000000001,96
SDG1_1_PDRP98-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP99-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SFPR_7_TOT_GEN-APND,0.0,0.0,0.0,0.0,96
SG_1_UNITS-APND,0.0,0.0,0.0,0.0,96
SHASTRD_7_UNITS-APND,0.0,0.0,0.0,0.0,96
SHELRF_1_UNITS-APND,9.5045078125,18.224912554299333,0.0,28.38617,96
SHW_2_SHEPDSCC_PLANT-APND,0.0,0.0,0.0,0.0,96
SLAP_PGCC-APND,9.8750353125,16.848398680632062,0.0,38.467925,96
SLAP_PGEB-APND,9.675909791666667,18.42938435823851,0.0,28.6266,96
SLAP_PGF1-APND,-0.31176020833333334,11.390546174262322,-8.52323,9.08961,96
SLAP_PGFG-APND,11.195415416666668,18.125518792594853,0.0,29.871875000000003,96
SLAP_PGHB-APND,9.909368229166667,21.68270885884865,-1.79481,23.409805,96
SLAP_PGKN-APND,-5.4748785416666665,11.380061476091743,-16.597575,0.0,96
SLAP_PGNB-APND,9.688190729166667,19.271383858026837,0.0,27.54917,96
SLAP_PGNC-APND,17.941567916666667,50.2479401418786,-11.697,36.5359,96
SLAP_PGNP-APND,8.172956354166667,16.902900263867654,-0.01642,22.919629999999998,96
SLAP_PGP2-APND,9.444455625,16.510435988263126,0.0,32.16105,96
SLAP_PGSB-APND,9.069034583333334,16.268056540738314,-0.06393,28.381425,96
SLAP_PGSF-APND,9.68449375,17.388282763615415,0.0,31.28738,96
SLAP_PGSI-APND,13.122154479166667,21.78400206387222,0.0,33.57852,96
SLAP_PGST-APND,9.001302083333334,17.97708294479414,-0.9308449999999999,23.05649,96
SLAP_PGZP-APND,-4.964908958333333,9.412421016632893,-17.637165,0.0,96
SLAP_SCEC-APND,-4.7624778125,10.656574727608968,-11.844375,0.0,96
SLAP_SCEN-APND,-5.126239375,11.351209690811748,-15.462810000000001,0.0,96
SLAP_SCEW-APND,-4.0428544791666665,11.555534075525605,-12.005035,0.0,96
SLAP_SCHD-APND,-5.100293645833333,10.53755171819348,-11.65864,0.0,96
SLAP_SCLD-APND,-4.376503020833334,9.864133233432824,-10.151395,0.0,96
SLAP_SCNW-APND,-5.5322275,11.174465199916986,-15.34858,0.0,96
SLAP_SDG1-APND,-4.13221375,10.599158885807304,-11.194305,0.133925,96
SLAP_VEA-APND,7.3008671875,57.217951970090596,-23.31971,0.0,96
SLL_6_MCASY-APND,0.0,0.0,0.0,0.0,96
SLNX_2_SOLANA-APND,0.0,0.0,0.0,0.0,96
SLSTR1_2_SOLAR1-APND,-5.867137916666667,11.873168137054675,-17.874145,0.0,96
SLSTR2_2_SOLAR2-APND,-5.867137916666667,11.873168137054675,-17.874145,0.0,96
SLUISP_2_UNITS-APND,11.909989895833334,32.95717697540807,-3.69937,39.452315,96
SLVRHWK_7_UNITS-APND,0.0,0.0,0.0,0.0,96
SMD1_ASR-APND,8.388249583333334,17.131969980063158,-0.02988,22.66943,96
SMD2_ASR-APND,8.403500416666667,17.187616662269495,-0.02988,22.540025,96
SMD4_ASR-APND,8.403500416666667,17.187616662269495,-0.02988,22.540025,96
SMD5_ASR-APND,8.403500416666667,17.187616662269495,-0.02988,22.540025,96
SMD6_ASR-APND,8.403500416666667,17.18761666226949,-0.02988,22.540025,96
SMD7_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMD8_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMD9_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMDA_ASR-APND,8.403500416666667,17.187616662269495,-0.02988,22.540025,96
SMDB_ASR-APND,8.403500416666667,17.1876166622695,-0.02988,22.540025,96
SMDC_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMDG_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMDH_ASR-APND,8.403500416666667,17.187616662269498,-0.02988,22.540025,96
SMS_1_UNITS-APND,0.0,0.0,0.0,0.0,96
SOLBLU_2_WSBBX2-APND,-2.5976025000000003,11.281441516686362,-16.80944,1.139665,96
SOLBLU_2_WSBSX2-APND,-2.5976025000000003,11.281441516686362,-16.80944,1.139665,96
SOUTHPOINT_2_UNITS-APND,0.0,0.0,0.0,0.0,96
SPAULD_6_UNIT12-APND,24.203992187500003,54.6893774404663,0.0,54.72865,96
SPICER_1_UNITS-APND,8.233645416666667,16.557579266712487,0.0,23.397365,96
SP_2_SPCTMSG-APND,0.0,0.0,0.0,0.0,96
SRP_CHOLLA500_SRP-APND,0.0,0.0,0.0,0.0,96
SRP_COOLIDGE_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_CORONAD500_TEPC-APND,0.0,0.0,0.0,0.0,96
SRP_COVEFORT-APND,0.0,0.0,0.0,0.0,96
SRP_DESERTBASIN-APND,0.0,0.0,0.0,0.0,96
SRP_DUKE500_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_FOURCORNE345_AZPS-APND,0.0,0.0,0.0,0.0,96
SRP_FOURCORNE500_AZPS-APND,0.0,0.0,0.0,0.0,96
SRP_GILARIVER500-APND,0.0,0.0,0.0,0.0,96
SRP_GILARVR500_TEPC-APND,0.0,0.0,0.0,0.0,96
SRP_HAYDEN115_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_JOJOBA500-APND,0.0,0.0,0.0,0.0,96
SRP_KNOX230-APND,0.0,0.0,0.0,0.0,96
SRP_KYRENE230-APND,0.0,0.0,0.0,0.0,96
SRP_LIBERTY230_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_PALOVERDE500-APND,0.0,0.0,0.0,0.0,96
SRP_PANDA230-APND,0.0,0.0,0.0,0.0,96
SRP_PINLWST500_TEPC-APND,0.0,0.0,0.0,0.0,96
SRP_PINPKAPS230_SRP-APND,0.0,0.0,0.0,0.0,96
SRP_PINPKSRP230_SRP-APND,0.0,0.0,0.0,0.0,96
SRP_PNLCENT500_TEPC-APND,0.0,0.0,0.0,0.0,96
SRP_PPKSRP230_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_PPKWALC230_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_RUDD230-APND,0.0,0.0,0.0,0.0,96
SRP_SPRNGER345_TEPC-APND,0.0,0.0,0.0,0.0,96
SRP_SRPNETWORK_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_SRP_SYSTEM-APND,0.0,0.0,0.0,0.0,96
SRP_SUGARLOAF500-APND,0.0,0.0,0.0,0.0,96
SRP_WESTWING230_SRP-APND,0.0,0.0,0.0,0.0,96
SRP_WESTWING500_SRP-APND,0.0,0.0,0.0,0.0,96
SRP_WWNG230SRP_WALC-APND,0.0,0.0,0.0,0.0,96
SRP_WWNG500SRP_WALC-APND,0.0,0.0,0.0,0.0,96
STANTN_2_SBEBX2-APND,-4.2718626041666665,11.108546614905618,-11.89081,0.0,96
STL_1_NINEMILE_PLANT-APND,0.0,0.0,0.0,0.0,96
STOILS_1_UNITS-APND,9.495925,18.25476420858015,0.0,28.38617,96
ST_2_BLK5-APND,0.0,0.0,0.0,0.0,96
ST_2_BLK6-APND,0.0,0.0,0.0,0.0,96
SUMMERFL_1_AGGGEN-APND,0.0,0.0,0.0,0.0,96
SUMMIT_ASR-APND,9.525160833333333,18.464322418000254,0.0,35.89631,96
SUNRIS_2_PL1X3-APND,-5.9522047916666665,10.341777398813232,-16.597575,0.0,96
SUNSHN_2_LNDFL-APND,-5.520152499999999,11.151635184395811,-15.264194999999999,0.0,96
SWPO_1_TOT_GEN-APND,0.0,0.0,0.0,0.0,96
TECOLOTE_3_TECOLOTEWF-APND,0.0,0.0,0.0,0.0,96
TENGEN_2_PL1X2-APND,-5.520152499999999,11.151635184395815,-15.264194999999999,0.0,96
TEPC_BLACKMESA230-APND,0.0,0.0,0.0,0.0,96
TEPC_CORONAD500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_FOURCORNE345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_FOURCORNE500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_GILARVR500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_GREENLEE_EPE-APND,0.0,0.0,0.0,0.0,96
TEPC_GREENLEE_WALC-APND,0.0,0.0,0.0,0.0,96
TEPC_GRENLESWT345-APND,0.0,0.0,0.0,0.0,96
TEPC_GRIFFITH230_TE-APND,0.0,0.0,0.0,0.0,96
TEPC_HACKBERRY230-APND,0.0,0.0,0.0,0.0,96
TEPC_HILLTOP230-APND,0.0,0.0,0.0,0.0,96
TEPC_LIBERTY_230UNS-APND,0.0,0.0,0.0,0.0,96
TEPC_LUNA345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_MACHOSPRNG345-APND,0.0,0.0,0.0,0.0,96
TEPC_MCKINLEY345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_NECLOAD-APND,0.0,0.0,0.0,0.0,96
TEPC_OSOGRANDE-APND,0.0,0.0,0.0,0.0,96
TEPC_PINLWST500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_PNLCENT500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_SAGUARO500-APND,0.0,0.0,0.0,0.0,96
TEPC_SJ345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_SPRINGER345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_SPRINGER_EPE-APND,0.0,0.0,0.0,0.0,96
TEPC_SPRNGER345_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_VAIL345-APND,0.0,0.0,0.0,0.0,96
TEPC_WALC.SYS_TEP-APND,0.0,0.0,0.0,0.0,96
TEPC_WESTWING500_TEPC-APND,0.0,0.0,0.0,0.0,96
TEPC_WINCHESTR345-APND,0.0,0.0,0.0,0.0,96
TERMEX_2_PL1X3-APND,-4.846376041666667,10.498325161248943,-11.041889999999999,0.0,96
TFPR_1_TOT_GEN-APND,0.0,0.0,0.0,0.0,96
TH_NP15_GEN-APND,7.023642395833334,15.018229179880011,-0.93736,22.025640000000003,96
TH_NP15_GEN_OFFPEAK-APND,6.14911738095238,18.87509848864113,-0.501751,13.591306999999983,42
TH_NP15_GEN_ONPEAK-APND,7.7038285185185185,11.296047940946764,-1.1335419999999998,22.118672000000004,54
TH_SP15_GEN-APND,-6.560558749999999,11.666785749403868,-19.953085,0.00183,96
TH_SP15_GEN_OFFPEAK-APND,-4.720707142857143,13.892289468989851,-9.091357999999996,0.05557399999999995,42
TH_SP15_GEN_ONPEAK-APND,-7.991554444444445,9.482103157585108,-20.593422999999998,-0.1197149999999999,54
TH_ZP26_GEN-APND,-5.159740729166667,9.031681807488832,-15.694365000000001,0.0,96
TH_ZP26_GEN_OFFPEAK-APND,-4.293801190476191,12.00560750227956,-11.244258999999996,0.0,42
TH_ZP26_GEN_ONPEAK-APND,-5.833249259259259,5.801371468367794,-15.737651,-0.07047999999999979,54
TIDC_WESTLEY-APND,0.0,0.0,0.0,0.0,96
TIGRCK_7_UNITS-APND,8.233645416666667,16.557579266712484,0.0,23.397365,96
TPWR_BPAT.TPU-APND,0.0,0.0,0.0,0.0,96
TPWR_MAINCANALGEN-APND,0.0,0.0,0.0,0.0,96
TPWR_SUMMERFALLGEN-APND,0.0,0.0,0.0,0.0,96
TPWR_TPWR.STAR-APND,0.0,0.0,0.0,0.0,96
TRACY_7_UNITS 4-5-APND,0.0,0.0,0.0,0.0,96
TRW1_2_PLANT-APND,0.0,0.0,0.0,0.0,96
TULLCK_7_UNITS-APND,7.0593915625,19.074693532998687,-2.05664,23.031415,96
TUOLUMNE_2_TW-APND,0.0,0.0,0.0,0.0,96
TURLLAKE_7_PLANT-APND,0.0,0.0,0.0,0.0,96
TWINPEAK_1_CAPAGPUMPS-APND,0.0,0.0,0.0,0.0,96
TXW_1_UNITS-APND,0.0,0.0,0.0,0.0,96
T_FALLS_7_TMPS-APND,0.0,0.0,0.0,0.0,96
UPRCOL_5_ABC_ORA-APND,0.0,0.0,0.0,0.0,96
UPRCOL_5_APR_ORA-APND,0.0,0.0,0.0,0.0,96
UPRCOL_5_BASE_ORA-APND,0.0,0.0,0.0,0.0,96
UPRCOL_5_CR-APND,0.0,0.0,0.0,0.0,96
US12_1_TOT_A_GEN-APND,0.0,0.0,0.0,0.0,96
US34_1_TOT_B_GEN-APND,0.0,0.0,0.0,0.0,96
VALGS_2_CC_6_7_8-APND,0.0,0.0,0.0,0.0,96
VALMY_7_UNITS-APND,0.0,0.0,0.0,0.0,96
VERNON_6_MALBRG-APND,-4.510801979166667,11.278385279840526,-14.955425,0.0,96
VESTAL_2_KERN-APND,-4.889854583333333,11.610572193428933,-15.50924,0.0,96
W TRACY_7_UNITS 8-10-APND,0.0,0.0,0.0,0.0,96
WALC_BCTAP230-APND,0.0,0.0,0.0,0.0,96
WALC_BLACKMESA230-APND,0.0,0.0,0.0,0.0,96
WALC_BUCKEYE230-APND,0.0,0.0,0.0,0.0,96
WALC_COOLIDGE_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_DUKE500_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_GILA69-APND,0.0,0.0,0.0,0.0,96
WALC_GREENLEE_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_GRENLESWT345-APND,0.0,0.0,0.0,0.0,96
WALC_GRIFFITH230_TE-APND,0.0,0.0,0.0,0.0,96
WALC_HACKBERRY230-APND,0.0,0.0,0.0,0.0,96
WALC_HAYDEN115_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_HILLTOP230-APND,0.0,0.0,0.0,0.0,96
WALC_LIBERTY230-APND,0.0,0.0,0.0,0.0,96
WALC_LIBERTY230_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_LIBERTY_230UNS-APND,0.0,0.0,0.0,0.0,96
WALC_MCC230.LDWP-APND,0.0,0.0,0.0,0.0,96
WALC_MEAD230.LDWP-APND,0.0,0.0,0.0,0.0,96
WALC_MEAD230_NEVP-APND,0.0,0.0,0.0,0.0,96
WALC_MEAD500-APND,0.0,0.0,0.0,0.0,96
WALC_MRKTPLACE.LDWP-APND,0.0,0.0,0.0,0.0,96
WALC_NRTHGILA69-APND,0.0,0.0,0.0,0.0,96
WALC_ORACLE115-APND,0.0,0.0,0.0,0.0,96
WALC_PARKER230-APND,0.0,0.0,0.0,0.0,96
WALC_PINPKAPS230_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_PNPKWALC230-APND,0.0,0.0,0.0,0.0,96
WALC_PPKSRP230_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_PPKWALC230_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_RACEWAY230-APND,0.0,0.0,0.0,0.0,96
WALC_SADLBROKRNCH-APND,0.0,0.0,0.0,0.0,96
WALC_SAGUARO115-APND,0.0,0.0,0.0,0.0,96
WALC_SANTAROSA230-APND,0.0,0.0,0.0,0.0,96
WALC_SRPNETWORK_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_SRP_SYSTEM-APND,0.0,0.0,0.0,0.0,96
WALC_SUNDANCE-APND,0.0,0.0,0.0,0.0,96
WALC_SUNVALLEY230-APND,0.0,0.0,0.0,0.0,96
WALC_SWAZSYS-APND,0.0,0.0,0.0,0.0,96
WALC_TESTTRACK230-APND,0.0,0.0,0.0,0.0,96
WALC_VAIL345-APND,0.0,0.0,0.0,0.0,96
WALC_WALC.SYS-APND,0.0,0.0,0.0,0.0,96
WALC_WALC.SYS_TEP-APND,0.0,0.0,0.0,0.0,96
WALC_WESTWING230_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_WESTWING500_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_WINCHESTR345-APND,0.0,0.0,0.0,0.0,96
WALC_WWNG230SRP_WALC-APND,0.0,0.0,0.0,0.0,96
WALC_WWNG500SRP_WALC-APND,0.0,0.0,0.0,0.0,96
WALNUTEC_1_UNITS-APND,0.0,0.0,0.0,0.0,96
WAPAMEEA1_OFF_ASR-APND,7.805976458333333,16.91425304937584,-0.033615,20.14851,96
WAPAMEEA1_ON_ASR-APND,7.889985208333333,17.096064979765185,-0.033615,20.42602,96
WAPAMEEA2_OFF_ASR-APND,7.805976458333333,16.91425304937584,-0.033615,20.14851,96
WAPAMEEA2_ON_ASR-APND,7.889985208333333,17.09606497976519,-0.033615,20.42602,96
WAPAMEEA3_OFF_ASR-APND,7.805976458333333,16.914253049375844,-0.033615,20.14851,96
WAPAMEEA3_ON_ASR-APND,7.889985208333333,17.096064979765185,-0.033615,20.42602,96
WARNE_2_UNIT-APND,-4.845342083333334,11.507234166416305,-15.395015,0.0,96
WCW_2_WHITECRK_PLANT-APND,0.0,0.0,0.0,0.0,96
WESTROCK_1_BKS-APND,0.0,0.0,0.0,0.0,96
WFD_2_ENERGIZE_PLANT-APND,0.0,0.0,0.0,0.0,96
WH2_2_CHEM_WE4_PLANT-APND,0.0,0.0,0.0,0.0,96
WISHON_6_UNITS-APND,-0.30884562499999996,11.66736606461276,-9.377195,9.42656,96
WNDSTR_2_WIND-APND,-5.6378721875,11.371855603160416,-15.58075,0.0,96
WOODLAND_7_WGSUNIT2-APND,0.0,0.0,0.0,0.0,96
WOODLAND_7_WGSUNIT3-APND,0.0,0.0,0.0,0.0,96
WP_2_WPCC4-APND,0.0,0.0,0.0,0.0,96
WP_2_WPCC5MSG-APND,0.0,0.0,0.0,0.0,96
WRW_2_BLUERDG_PLANT-APND,0.0,0.0,0.0,0.0,96
WSH_1_WESTSIDEHYD-APND,0.0,0.0,0.0,0.0,96
YU_6_TGEN-APND,0.0,0.0,0.0,0.0,96
